enrollee_id,full_name,city,gender,enrolled_university,education_level,major_discipline,relevent_experience,experience,company_size,company_type,last_new_job,training_hours,employed
29451,Alex Johnson,city_67,male,part time course,high school,stem,Has relevent experience,9,100-500,pvt ltd,1,50,1.0
25960,Mike Smith,city_114,male,no_enrollment,masters,stem,Has relevent experience,>20,50-99,pvt ltd,>4,74,0.0
8591,Mike Brown,city_16,male,no_enrollment,high school,stem,No relevent experience,3,unknown,unknown,never,306,0.0
31118,John Brown,city_136,male,no_enrollment,graduate,stem,Has relevent experience,>20,unknown,unknown,never,35,0.0
11239,Emily Johnson,city_45,male,no_enrollment,masters,stem,Has relevent experience,>20,50-99,pvt ltd,1,35,0.0
21190,John Jones,city_99,other,no_enrollment,graduate,stem,Has relevent experience,12,1000-4999,pvt ltd,1,20,0.0
26374,Emily Martinez,city_21,other,no_enrollment,primary school,stem,No relevent experience,<1,unknown,unknown,never,15,1.0
16511,Mike Hernandez,city_145,male,no_enrollment,graduate,stem,Has relevent experience,4,unknown,unknown,never,86,0.0
8071,Chris Jones,city_100,other,full time course,high school,stem,No relevent experience,4,unknown,unknown,never,10,0.0
20466,John Jones,city_13,other,no_enrollment,masters,stem,Has relevent experience,10,10/49,pvt ltd,>4,108,0.0
11505,Laura Martinez,city_16,other,no_enrollment,masters,stem,Has relevent experience,>20,10000+,pvt ltd,2,80,0.0
15675,Jane Jones,city_83,male,no_enrollment,graduate,stem,Has relevent experience,1,50-99,pvt ltd,1,102,0.0
22176,Chris Davis,city_116,male,no_enrollment,graduate,stem,Has relevent experience,17,unknown,pvt ltd,2,20,0.0
22203,John Jones,city_103,male,full time course,graduate,stem,No relevent experience,5,unknown,other,1,5,0.0
13130,Chris Williams,city_103,other,no_enrollment,graduate,stem,Has relevent experience,>20,unknown,unknown,>4,27,1.0
4033,Mike Martinez,city_114,male,no_enrollment,graduate,stem,Has relevent experience,>20,100-500,pvt ltd,2,32,0.0
23179,Laura Martinez,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,1000-4999,pvt ltd,>4,32,0.0
3796,Chris Garcia,city_28,male,no_enrollment,graduate,stem,Has relevent experience,>20,10000+,pvt ltd,>4,91,0.0
26627,Laura Smith,city_21,male,full time course,graduate,stem,Has relevent experience,6,10000+,pvt ltd,3,6,0.0
29266,Alex Brown,city_16,male,no_enrollment,graduate,stem,Has relevent experience,16,500-999,pvt ltd,>4,28,0.0
15783,Chris Johnson,city_136,male,no_enrollment,masters,stem,Has relevent experience,7,unknown,unknown,never,27,1.0
24652,Emily Brown,city_46,male,full time course,graduate,stem,No relevent experience,6,unknown,unknown,1,46,0.0
26990,Chris Williams,city_21,male,no_enrollment,masters,stem,Has relevent experience,17,1000-4999,pvt ltd,1,134,0.0
26594,Chris Smith,city_103,male,no_enrollment,phd,stem,No relevent experience,20,1000-4999,public sector,1,43,1.0
15666,Sarah Jones,city_21,other,no_enrollment,graduate,stem,Has relevent experience,5,<10,pvt ltd,>4,22,0.0
679,Katie Miller,city_103,male,no_enrollment,graduate,stem,Has relevent experience,4,100-500,public sector,1,24,0.0
8210,Mike Jones,city_97,male,full time course,graduate,stem,No relevent experience,3,unknown,unknown,never,16,0.0
14569,Sarah Davis,city_21,male,full time course,graduate,stem,Has relevent experience,2,50-99,pvt ltd,2,68,1.0
15110,Alex Williams,city_114,male,full time course,high school,stem,No relevent experience,5,unknown,unknown,2,111,0.0
587,Emily Johnson,city_61,male,no_enrollment,graduate,humanities,Has relevent experience,10,10000+,pvt ltd,>4,32,0.0
20657,Sarah Martinez,city_114,other,no_enrollment,graduate,stem,Has relevent experience,17,50-99,pvt ltd,1,96,0.0
16952,John Garcia,city_103,other,no_enrollment,graduate,stem,Has relevent experience,4,unknown,public sector,1,48,1.0
11438,Chris Martinez,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,10000+,pvt ltd,>4,12,0.0
24589,Emily Davis,city_71,male,no_enrollment,graduate,stem,No relevent experience,8,50-99,pvt ltd,2,18,0.0
9259,Laura Martinez,city_173,other,no_enrollment,masters,business degree,No relevent experience,15,100-500,pvt ltd,1,36,0.0
12287,Katie Johnson,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,1000-4999,pvt ltd,1,28,0.0
18655,Chris Martinez,city_21,male,no_enrollment,graduate,stem,Has relevent experience,6,10000+,pvt ltd,2,2,1.0
7858,Jane Johnson,city_16,male,no_enrollment,masters,humanities,Has relevent experience,3,100-500,pvt ltd,3,61,0.0
28431,Emily Davis,city_160,other,full time course,graduate,stem,Has relevent experience,5,50-99,pvt ltd,never,36,0.0
5098,John Johnson,city_103,female,no_enrollment,masters,stem,Has relevent experience,10,10000+,pvt ltd,1,21,0.0
19180,Katie Jones,city_103,male,no_enrollment,masters,stem,Has relevent experience,>20,unknown,unknown,1,78,1.0
19943,David Davis,city_114,male,no_enrollment,high school,stem,No relevent experience,8,unknown,unknown,never,32,0.0
4867,Sarah Davis,city_54,other,no_enrollment,high school,stem,Has relevent experience,3,10/49,pvt ltd,1,134,0.0
32794,Katie Jones,city_159,male,full time course,graduate,stem,No relevent experience,2,unknown,pvt ltd,never,16,0.0
32640,Alex Johnson,city_21,other,full time course,graduate,stem,Has relevent experience,2,unknown,unknown,1,168,1.0
18355,Emily Miller,city_21,female,no_enrollment,masters,stem,Has relevent experience,8,50-99,pvt ltd,>4,102,1.0
28159,Laura Brown,city_61,male,part time course,graduate,stem,Has relevent experience,8,<10,pvt ltd,1,48,0.0
15671,David Johnson,city_21,other,full time course,graduate,stem,Has relevent experience,3,500-999,pvt ltd,1,38,1.0
31468,Emily Miller,city_97,male,no_enrollment,graduate,stem,Has relevent experience,3,50-99,pvt ltd,1,35,0.0
28863,Sarah Johnson,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,50-99,pvt ltd,>4,326,0.0
21378,Mike Johnson,city_76,male,part time course,masters,stem,Has relevent experience,10,50-99,pvt ltd,3,42,0.0
8027,Laura Williams,city_80,male,no_enrollment,graduate,stem,Has relevent experience,6,50-99,public sector,4,87,0.0
5161,Mike Garcia,city_76,male,full time course,graduate,stem,No relevent experience,2,unknown,unknown,1,107,1.0
13774,Katie Martinez,city_103,male,no_enrollment,graduate,other,No relevent experience,3,10/49,pvt ltd,>4,17,0.0
26341,Jane Johnson,city_160,male,no_enrollment,graduate,stem,No relevent experience,16,10000+,unknown,1,24,0.0
21045,Chris Johnson,city_159,male,part time course,high school,stem,Has relevent experience,5,500-999,public sector,3,65,0.0
15733,Mike Williams,city_160,female,no_enrollment,graduate,stem,Has relevent experience,17,10000+,pvt ltd,>4,14,0.0
10344,Mike Williams,city_103,other,full time course,masters,stem,Has relevent experience,7,unknown,unknown,1,38,0.0
30901,Emily Miller,city_160,male,no_enrollment,graduate,other,Has relevent experience,6,100-500,pvt ltd,1,6,0.0
8848,David Martinez,city_103,male,full time course,high school,stem,No relevent experience,6,unknown,unknown,1,14,0.0
2351,Alex Martinez,city_104,male,no_enrollment,graduate,stem,Has relevent experience,12,10000+,pvt ltd,4,22,0.0
12754,Sarah Martinez,city_136,male,full time course,graduate,stem,No relevent experience,4,10/49,early stage startup,1,48,0.0
1230,Chris Jones,city_103,male,no_enrollment,masters,stem,Has relevent experience,>20,10000+,pvt ltd,2,105,0.0
7514,Alex Garcia,city_160,other,full time course,graduate,stem,No relevent experience,4,unknown,unknown,1,58,0.0
14464,Jane Davis,city_114,other,full time course,high school,stem,No relevent experience,4,500-999,public sector,1,166,0.0
25863,Laura Brown,city_74,male,no_enrollment,graduate,stem,Has relevent experience,6,50-99,funded startup,1,50,1.0
10073,Mike Martinez,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,unknown,unknown,3,7,1.0
30646,Emily Williams,city_103,male,no_enrollment,graduate,stem,Has relevent experience,4,10000+,pvt ltd,2,23,0.0
24943,Sarah Miller,city_165,male,no_enrollment,graduate,stem,Has relevent experience,19,50-99,pvt ltd,3,160,0.0
12352,David Davis,city_103,male,no_enrollment,graduate,humanities,Has relevent experience,>20,10000+,pvt ltd,>4,127,0.0
24519,Jane Garcia,city_114,other,full time course,masters,stem,Has relevent experience,10,unknown,public sector,1,31,0.0
11088,Laura Johnson,city_114,male,full time course,graduate,stem,No relevent experience,6,10000+,pvt ltd,2,38,0.0
31688,Alex Smith,city_50,male,full time course,masters,humanities,No relevent experience,<1,unknown,unknown,1,150,0.0
31462,David Davis,city_104,male,no_enrollment,graduate,stem,Has relevent experience,8,500-999,pvt ltd,4,270,0.0
33205,Chris Smith,city_100,other,full time course,masters,stem,No relevent experience,>20,10000+,public sector,never,86,0.0
28857,Emily Martinez,city_114,male,no_enrollment,high school,stem,Has relevent experience,11,10/49,pvt ltd,2,25,1.0
356,Alex Jones,city_16,male,no_enrollment,graduate,stem,Has relevent experience,5,50-99,pvt ltd,>4,20,0.0
7669,Laura Davis,city_103,male,full time course,high school,stem,No relevent experience,4,unknown,unknown,never,226,0.0
16627,Emily Martinez,city_103,other,no_enrollment,graduate,stem,Has relevent experience,>20,100-500,pvt ltd,>4,13,0.0
3424,Emily Miller,city_103,male,no_enrollment,graduate,business degree,Has relevent experience,2,50-99,other,1,8,0.0
6910,Mike Hernandez,city_21,male,full time course,masters,stem,Has relevent experience,7,1000-4999,pvt ltd,1,15,1.0
5357,Sarah Davis,city_90,other,full time course,graduate,stem,Has relevent experience,3,10/49,pvt ltd,1,14,0.0
22240,Laura Davis,city_114,male,no_enrollment,masters,stem,Has relevent experience,>20,unknown,unknown,>4,46,0.0
31763,David Garcia,city_7,male,full time course,graduate,stem,No relevent experience,4,unknown,unknown,never,133,0.0
2933,David Davis,city_45,male,no_enrollment,graduate,stem,Has relevent experience,14,50-99,pvt ltd,>4,47,0.0
14829,Jane Hernandez,city_21,other,full time course,graduate,stem,No relevent experience,1,unknown,unknown,never,50,1.0
30139,Emily Brown,city_23,male,no_enrollment,high school,stem,Has relevent experience,16,1000-4999,pvt ltd,1,52,0.0
518,Alex Martinez,city_16,other,no_enrollment,graduate,stem,Has relevent experience,11,10/49,pvt ltd,1,56,0.0
27691,Emily Martinez,city_16,male,no_enrollment,graduate,stem,Has relevent experience,6,50-99,pvt ltd,1,312,0.0
12468,Mike Jones,city_89,other,no_enrollment,masters,stem,No relevent experience,3,unknown,unknown,never,97,0.0
10657,Laura Johnson,city_100,other,no_enrollment,high school,stem,Has relevent experience,9,50-99,pvt ltd,2,3,0.0
6551,Katie Hernandez,city_57,male,full time course,graduate,stem,Has relevent experience,15,1000-4999,pvt ltd,1,24,0.0
29992,Jane Davis,city_103,male,no_enrollment,masters,stem,Has relevent experience,>20,10000+,pvt ltd,1,35,0.0
8368,David Miller,city_116,other,no_enrollment,graduate,no major,Has relevent experience,7,unknown,unknown,1,68,1.0
16694,John Garcia,city_114,male,part time course,graduate,stem,Has relevent experience,6,unknown,unknown,never,100,0.0
20434,Alex Johnson,city_103,male,no_enrollment,masters,stem,Has relevent experience,>20,100-500,funded startup,>4,145,0.0
4576,John Garcia,city_114,male,no_enrollment,graduate,stem,Has relevent experience,6,50-99,pvt ltd,1,240,0.0
32293,Alex Martinez,city_16,male,no_enrollment,masters,stem,Has relevent experience,>20,unknown,unknown,1,14,1.0
27823,Emily Brown,city_16,male,no_enrollment,masters,stem,Has relevent experience,>20,10000+,pvt ltd,2,25,0.0
21996,Jane Jones,city_103,male,no_enrollment,masters,stem,Has relevent experience,6,10/49,unknown,2,55,0.0
14091,Alex Brown,city_160,other,no_enrollment,primary school,stem,No relevent experience,4,unknown,unknown,never,26,0.0
6255,Laura Hernandez,city_160,male,no_enrollment,masters,stem,Has relevent experience,>20,unknown,unknown,1,16,0.0
20218,Emily Hernandez,city_103,male,no_enrollment,graduate,stem,Has relevent experience,2,<10,early stage startup,never,11,0.0
16262,David Miller,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,unknown,unknown,>4,65,1.0
30155,Sarah Jones,city_136,male,full time course,graduate,stem,No relevent experience,1,unknown,unknown,never,53,0.0
27926,David Garcia,city_16,female,full time course,graduate,stem,No relevent experience,4,<10,early stage startup,1,34,0.0
20842,Mike Miller,city_136,female,no_enrollment,graduate,stem,Has relevent experience,5,<10,pvt ltd,never,133,0.0
26147,Sarah Davis,city_45,male,no_enrollment,high school,stem,Has relevent experience,11,unknown,unknown,2,50,1.0
25088,John Brown,city_21,male,no_enrollment,masters,stem,Has relevent experience,9,10000+,pvt ltd,1,7,1.0
17782,Sarah Smith,city_21,male,full time course,graduate,stem,No relevent experience,4,unknown,unknown,never,39,1.0
7178,David Hernandez,city_36,female,full time course,high school,stem,No relevent experience,3,50-99,public sector,1,146,0.0
25049,Laura Hernandez,city_11,male,no_enrollment,graduate,stem,Has relevent experience,6,50-99,pvt ltd,1,24,0.0
30522,David Miller,city_21,male,no_enrollment,graduate,stem,Has relevent experience,4,unknown,unknown,1,76,0.0
27730,Alex Garcia,city_46,other,no_enrollment,masters,humanities,No relevent experience,1,10000+,unknown,never,30,0.0
14060,Sarah Miller,city_16,male,no_enrollment,masters,stem,Has relevent experience,7,unknown,unknown,2,57,0.0
6481,Mike Jones,city_136,male,no_enrollment,masters,stem,Has relevent experience,>20,50-99,pvt ltd,1,95,0.0
8670,Mike Johnson,city_103,male,no_enrollment,masters,stem,Has relevent experience,10,500-999,pvt ltd,2,20,0.0
28942,Laura Davis,city_102,male,no_enrollment,graduate,stem,Has relevent experience,8,unknown,unknown,1,34,0.0
10305,Laura Smith,city_103,other,full time course,graduate,stem,No relevent experience,6,unknown,unknown,1,46,1.0
6905,Alex Martinez,city_28,male,no_enrollment,graduate,stem,Has relevent experience,9,10000+,pvt ltd,4,22,0.0
23891,Mike Williams,city_173,male,no_enrollment,graduate,stem,Has relevent experience,>20,unknown,unknown,1,29,0.0
22234,Katie Brown,city_103,other,no_enrollment,graduate,stem,Has relevent experience,19,50-99,pvt ltd,2,37,0.0
21115,Sarah Brown,city_162,male,no_enrollment,high school,stem,Has relevent experience,1,<10,pvt ltd,never,41,0.0
868,Emily Williams,city_83,male,no_enrollment,graduate,stem,Has relevent experience,14,1000-4999,pvt ltd,3,330,0.0
30527,Mike Johnson,city_103,male,no_enrollment,graduate,stem,Has relevent experience,>20,1000-4999,public sector,1,139,0.0
11839,Sarah Martinez,city_104,male,no_enrollment,graduate,stem,No relevent experience,<1,unknown,unknown,never,21,0.0
15641,Alex Johnson,city_123,male,no_enrollment,graduate,stem,No relevent experience,2,unknown,unknown,never,51,1.0
4247,Mike Brown,city_28,other,no_enrollment,graduate,stem,Has relevent experience,>20,50-99,pvt ltd,>4,118,0.0
28003,Alex Williams,city_162,male,full time course,graduate,other,No relevent experience,3,unknown,unknown,never,222,0.0
23138,Chris Brown,city_73,male,no_enrollment,graduate,stem,Has relevent experience,10,unknown,unknown,never,23,1.0
23447,Mike Williams,city_61,other,no_enrollment,graduate,stem,No relevent experience,3,unknown,unknown,never,19,1.0
22153,Jane Williams,city_103,male,no_enrollment,graduate,stem,Has relevent experience,12,50-99,pvt ltd,4,52,0.0
8871,Chris Davis,city_102,other,no_enrollment,masters,stem,Has relevent experience,12,500-999,pvt ltd,2,58,0.0
28569,David Brown,city_103,other,full time course,graduate,stem,No relevent experience,<1,500-999,pvt ltd,>4,54,1.0
11572,Chris Garcia,city_65,male,full time course,high school,stem,Has relevent experience,4,1000-4999,pvt ltd,1,27,0.0
24689,Mike Davis,city_103,male,no_enrollment,masters,stem,Has relevent experience,>20,10000+,pvt ltd,>4,46,0.0
31021,Katie Williams,city_74,male,no_enrollment,graduate,stem,Has relevent experience,6,100-500,pvt ltd,1,20,0.0
17555,Katie Brown,city_21,male,full time course,high school,stem,No relevent experience,11,unknown,unknown,never,50,1.0
32383,Emily Hernandez,city_136,male,no_enrollment,masters,stem,Has relevent experience,6,unknown,unknown,2,23,0.0
19320,John Davis,city_103,male,no_enrollment,graduate,stem,Has relevent experience,9,1000-4999,pvt ltd,>4,22,0.0
25996,Chris Jones,city_50,male,no_enrollment,graduate,stem,Has relevent experience,11,unknown,pvt ltd,1,109,0.0
25582,Katie Hernandez,city_160,male,full time course,high school,stem,No relevent experience,5,unknown,unknown,1,60,0.0
30179,David Smith,city_103,other,no_enrollment,graduate,stem,No relevent experience,6,1000-4999,public sector,1,5,0.0
2486,Chris Smith,city_36,male,no_enrollment,masters,stem,Has relevent experience,9,50-99,pvt ltd,>4,29,0.0
30669,Laura Miller,city_21,male,no_enrollment,graduate,stem,Has relevent experience,3,100-500,pvt ltd,1,76,0.0
21945,Laura Johnson,city_160,male,no_enrollment,graduate,other,No relevent experience,15,unknown,unknown,1,72,1.0
33252,Katie Hernandez,city_160,male,full time course,graduate,stem,Has relevent experience,7,unknown,unknown,1,42,1.0
15463,Laura Williams,city_21,other,full time course,graduate,stem,No relevent experience,1,100-500,pvt ltd,1,162,1.0
12245,Emily Miller,city_65,other,no_enrollment,phd,stem,Has relevent experience,>20,100-500,pvt ltd,>4,47,0.0
2589,Mike Hernandez,city_16,male,no_enrollment,masters,stem,Has relevent experience,6,1000-4999,pvt ltd,1,46,0.0
